时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,Roll,Pitch,Yaw,MagDisturb,Temp
01:15:50.872,01:15:50.872,29337.091,0x82,0x00,True,178.24,5.1,-38.88,0,38.54
01:16:00.871,01:16:00.871,29347.09,0x82,0x00,True,178.19,5.04,-38.88,0,38.46
01:16:10.872,01:16:10.872,29357.091,0x82,0x00,True,178.15,4.98,-38.88,0,38.39
01:16:20.861,01:16:20.861,29367.08,0x82,0x00,True,178.11,4.92,-38.88,0,38.51
01:16:30.863,01:16:30.863,29377.082,0x82,0x00,True,178.06,4.85,-38.88,0,38.42
01:16:40.862,01:16:40.862,29387.081,0x82,0x00,True,178.03,4.79,-38.88,0,38.38
01:16:50.852,01:16:50.852,29397.071,0x82,0x00,True,177.99,4.72,-38.88,0,38.37
01:17:00.852,01:17:00.852,29407.071,0x82,0x00,True,177.95,4.66,-38.88,0,38.45
01:17:10.852,01:17:10.852,29417.071,0x82,0x00,True,177.92,4.59,-38.88,0,38.3
01:17:20.842,01:17:20.842,29427.061,0x82,0x00,True,177.88,4.52,-38.88,0,38.33
01:17:30.842,01:17:30.842,29437.061,0x82,0x00,True,177.85,4.45,-38.88,0,38.39
01:17:40.842,01:17:40.842,29447.061,0x82,0x00,True,177.82,4.38,-38.88,0,38.3
01:17:50.842,01:17:50.842,29457.061,0x82,0x00,True,177.79,4.31,-38.88,0,38.39
01:18:00.818,01:18:00.818,29467.037,0x82,0x00,True,177.77,4.24,-38.88,0,38.33
01:18:10.832,01:18:10.832,29477.051,0x82,0x00,True,177.74,4.17,-38.88,0,38.33
01:18:20.832,01:18:20.832,29487.051,0x82,0x00,True,177.72,4.1,-38.88,0,38.39
01:18:30.832,01:18:30.832,29497.051,0x82,0x00,True,177.7,4.03,-38.88,0,38.39
01:18:40.832,01:18:40.832,29507.051,0x82,0x00,True,177.68,3.96,-38.88,0,38.36
01:18:50.822,01:18:50.822,29517.041,0x82,0x00,True,177.66,3.88,-38.88,0,38.42
01:19:00.818,01:19:00.818,29527.037,0x82,0x00,True,177.64,3.81,-38.88,0,38.48
01:19:10.817,01:19:10.817,29537.036,0x82,0x00,True,177.63,3.73,-38.88,0,38.34
01:19:20.826,01:19:20.826,29547.045,0x82,0x00,True,177.62,3.66,-38.88,0,38.51
01:19:30.802,01:19:30.802,29557.021,0x82,0x00,True,177.61,3.59,-38.88,0,38.35
01:19:40.802,01:19:40.802,29567.021,0x82,0x00,True,177.6,3.51,-38.88,0,38.41
01:19:50.832,01:19:50.832,29577.051,0x82,0x00,True,177.59,3.44,-38.87,0,38.27
01:20:00.832,01:20:00.832,29587.051,0x82,0x00,True,177.58,3.36,-38.87,0,38.39
01:20:10.827,01:20:10.827,29597.046,0x82,0x00,True,177.58,3.29,-38.87,0,38.35
01:20:20.818,01:20:20.818,29607.037,0x82,0x00,True,177.58,3.21,-38.87,0,38.5
01:20:30.827,01:20:30.827,29617.046,0x82,0x00,True,177.58,3.13,-38.87,0,38.45
01:20:40.803,01:20:40.803,29627.022,0x82,0x00,True,177.58,3.06,-38.87,0,38.43
01:20:50.802,01:20:50.802,29637.021,0x82,0x00,True,177.58,2.98,-38.87,0,38.36
01:21:00.827,01:21:00.827,29647.046,0x82,0x00,True,177.59,2.91,-38.87,0,38.48
01:21:10.802,01:21:10.802,29657.021,0x82,0x00,True,177.59,2.83,-38.87,0,38.33
01:21:20.792,01:21:20.792,29667.011,0x82,0x00,True,177.6,2.76,-38.87,0,38.42
01:21:30.792,01:21:30.792,29677.011,0x82,0x00,True,177.61,2.68,-38.87,0,38.32
01:21:40.792,01:21:40.792,29687.011,0x82,0x00,True,177.62,2.61,-38.87,0,38.3
01:21:50.782,01:21:50.782,29697.001,0x82,0x00,True,177.64,2.53,-38.87,0,38.38
01:22:00.822,01:22:00.822,29707.041,0x82,0x00,True,177.65,2.46,-38.87,0,38.4
01:22:10.837,01:22:10.837,29717.056,0x82,0x00,True,177.67,2.39,-38.87,0,38.36
01:22:20.792,01:22:20.792,29727.011,0x82,0x00,True,177.69,2.31,-38.87,0,38.33
01:22:30.773,01:22:30.773,29736.992,0x82,0x00,True,177.71,2.24,-38.87,0,38.43
01:22:40.772,01:22:40.772,29746.991,0x82,0x00,True,177.73,2.17,-38.87,0,38.48
01:22:50.772,01:22:50.772,29756.991,0x82,0x00,True,177.76,2.1,-38.87,0,38.45
01:23:00.762,01:23:00.762,29766.981,0x82,0x00,True,177.78,2.03,-38.87,0,38.48
01:23:10.762,01:23:10.762,29776.981,0x82,0x00,True,177.81,1.96,-38.87,0,38.42
01:23:20.762,01:23:20.762,29786.981,0x82,0x00,True,177.84,1.89,-38.87,0,38.43
01:23:30.752,01:23:30.752,29796.971,0x82,0x00,True,177.87,1.82,-38.87,0,38.43
01:23:40.752,01:23:40.752,29806.971,0x82,0x00,True,177.9,1.75,-38.87,0,38.45
01:23:50.752,01:23:50.752,29816.971,0x82,0x00,True,177.93,1.68,-38.87,0,38.45
01:24:00.752,01:24:00.752,29826.971,0x82,0x00,True,177.97,1.61,-38.87,0,38.48
01:24:10.742,01:24:10.742,29836.961,0x82,0x00,True,178.0,1.55,-38.87,0,38.45
01:24:20.752,01:24:20.752,29846.971,0x82,0x00,True,178.04,1.48,-38.87,0,38.48
01:24:30.738,01:24:30.738,29856.957,0x82,0x00,True,178.08,1.42,-38.87,0,38.46
01:24:40.738,01:24:40.738,29866.957,0x82,0x00,True,178.13,1.36,-38.87,0,38.38
01:24:50.722,01:24:50.722,29876.941,0x82,0x00,True,178.17,1.29,-38.87,0,38.49
01:25:00.722,01:25:00.722,29886.941,0x82,0x00,True,178.21,1.23,-38.87,0,38.54
01:25:10.722,01:25:10.722,29896.941,0x82,0x00,True,178.26,1.17,-38.87,0,38.63
01:25:20.713,01:25:20.713,29906.932,0x82,0x00,True,178.31,1.11,-38.87,0,38.55
01:25:30.712,01:25:30.712,29916.931,0x82,0x00,True,178.35,1.06,-38.87,0,38.52
01:25:40.712,01:25:40.712,29926.931,0x82,0x00,True,178.4,1.0,-38.87,0,38.51
01:25:50.712,01:25:50.712,29936.931,0x82,0x00,True,178.46,0.94,-38.87,0,38.57
01:26:00.712,01:26:00.712,29946.931,0x82,0x00,True,178.51,0.89,-38.87,0,38.58
01:26:10.720,01:26:10.720,29956.939,0x82,0x00,True,178.56,0.84,-38.87,0,38.54
01:26:20.700,01:26:20.700,29966.919,0x82,0x00,True,178.62,0.79,-38.87,0,38.57
01:26:30.693,01:26:30.693,29976.912,0x82,0x00,True,178.67,0.74,-38.87,0,38.58
01:26:40.692,01:26:40.692,29986.911,0x82,0x00,True,178.73,0.69,-38.87,0,38.61
01:26:50.693,01:26:50.693,29996.912,0x82,0x00,True,178.79,0.64,-38.87,0,38.54
01:27:00.682,01:27:00.682,30006.901,0x82,0x00,True,178.85,0.59,-38.87,0,38.59
01:27:10.683,01:27:10.683,30016.902,0x82,0x00,True,178.91,0.55,-38.87,0,38.66
01:27:20.683,01:27:20.683,30026.902,0x82,0x00,True,178.97,0.5,-38.87,0,38.49
01:27:30.672,01:27:30.672,30036.891,0x82,0x00,True,179.04,0.46,-38.87,0,38.53
01:27:40.672,01:27:40.672,30046.891,0x82,0x00,True,179.1,0.42,-38.87,0,38.57
01:27:50.662,01:27:50.662,30056.881,0x82,0x00,True,179.16,0.38,-38.87,0,38.57
01:28:00.672,01:28:00.672,30066.891,0x82,0x00,True,179.23,0.34,-38.87,0,38.56
01:28:10.671,01:28:10.671,30076.89,0x82,0x00,True,179.3,0.31,-38.87,0,38.57
01:28:20.656,01:28:20.656,30086.875,0x82,0x00,True,179.36,0.27,-38.87,0,38.56
01:28:30.655,01:28:30.655,30096.874,0x82,0x00,True,179.43,0.24,-38.87,0,38.62
01:28:40.657,01:28:40.657,30106.876,0x82,0x00,True,179.5,0.21,-38.87,0,38.6
01:28:50.657,01:28:50.657,30116.876,0x82,0x00,True,179.57,0.18,-38.87,0,38.64
01:29:00.642,01:29:00.642,30126.861,0x82,0x00,True,179.64,0.15,-38.87,0,38.59
01:29:10.642,01:29:10.642,30136.861,0x82,0x00,True,179.71,0.13,-38.87,0,38.6
01:29:20.643,01:29:20.643,30146.862,0x82,0x00,True,179.78,0.1,-38.87,0,38.54
01:29:30.633,01:29:30.633,30156.852,0x82,0x00,True,179.85,0.08,-38.87,0,38.51
01:29:40.632,01:29:40.632,30166.851,0x82,0x00,True,179.93,0.06,-38.87,0,38.51
01:29:50.633,01:29:50.633,30176.852,0x82,0x00,True,-180.0,0.05,-38.87,0,38.53
01:30:00.643,01:30:00.643,30186.862,0x82,0x00,True,-179.87,0.04,-38.87,0,38.54
01:30:10.622,01:30:10.622,30196.841,0x82,0x00,True,-179.7,0.02,-38.87,0,38.49
01:30:20.622,01:30:20.622,30206.841,0x82,0x00,True,-179.54,0.0,-38.87,0,38.55
01:30:30.612,01:30:30.612,30216.831,0x82,0x00,True,-179.38,0.0,-38.87,0,38.53
01:30:40.613,01:30:40.613,30226.832,0x82,0x00,True,-179.21,-0.01,-38.87,0,38.45
01:30:50.613,01:30:50.613,30236.832,0x82,0x00,True,-179.05,0.0,-38.87,0,38.48
01:31:00.612,01:31:00.612,30246.831,0x82,0x00,True,-178.88,0.0,-38.87,0,38.51
01:31:10.603,01:31:10.603,30256.822,0x82,0x00,True,-178.72,0.03,-38.87,0,38.45
01:31:20.602,01:31:20.602,30266.821,0x82,0x00,True,-178.56,0.06,-38.87,0,38.45
01:31:30.592,01:31:30.592,30276.811,0x82,0x00,True,-178.4,0.1,-38.87,0,38.59
01:31:40.602,01:31:40.602,30286.821,0x82,0x00,True,-178.24,0.14,-38.87,0,38.52
01:31:50.592,01:31:50.592,30296.811,0x82,0x00,True,-178.08,0.2,-38.87,0,38.58
01:32:00.592,01:32:00.592,30306.811,0x82,0x00,True,-177.93,0.26,-38.87,0,38.4
01:32:10.613,01:32:10.613,30316.832,0x82,0x00,True,-177.78,0.33,-38.87,0,38.39
01:32:20.577,01:32:20.577,30326.796,0x82,0x00,True,-177.64,0.41,-38.87,0,38.47
01:32:30.577,01:32:30.577,30336.796,0x82,0x00,True,-177.5,0.5,-38.87,0,38.45
01:32:40.562,01:32:40.562,30346.781,0x82,0x00,True,-177.36,0.59,-38.87,0,38.5
01:32:50.563,01:32:50.563,30356.782,0x82,0x00,True,-177.23,0.69,-38.87,0,38.52
01:33:00.553,01:33:00.553,30366.772,0x82,0x00,True,-177.1,0.8,-38.87,0,38.54
01:33:10.553,01:33:10.553,30376.772,0x82,0x00,True,-176.98,0.91,-38.87,0,38.48
01:33:20.552,01:33:20.552,30386.771,0x82,0x00,True,-176.87,1.03,-38.87,0,38.49
01:33:30.542,01:33:30.542,30396.761,0x82,0x00,True,-176.76,1.16,-38.87,0,38.6
01:33:40.542,01:33:40.542,30406.761,0x82,0x00,True,-176.66,1.29,-38.87,0,38.51
01:33:50.533,01:33:50.533,30416.752,0x82,0x00,True,-176.57,1.43,-38.87,0,38.62
01:34:00.563,01:34:00.563,30426.782,0x82,0x00,True,-176.48,1.57,-38.87,0,38.54
01:34:10.532,01:34:10.532,30436.751,0x82,0x00,True,-176.4,1.71,-38.87,0,38.47
01:34:20.532,01:34:20.532,30446.751,0x82,0x00,True,-176.33,1.86,-38.87,0,38.54
01:34:30.523,01:34:30.523,30456.742,0x82,0x00,True,-176.27,2.01,-38.87,0,38.55
01:34:40.512,01:34:40.512,30466.731,0x82,0x00,True,-176.21,2.17,-38.87,0,38.57
01:34:50.513,01:34:50.513,30476.732,0x82,0x00,True,-176.16,2.33,-38.87,0,38.61
01:35:00.524,01:35:00.524,30486.743,0x82,0x00,True,-176.13,2.49,-38.87,0,38.6
01:35:10.512,01:35:10.512,30496.731,0x82,0x00,True,-176.1,2.65,-38.87,0,38.64
01:35:20.497,01:35:20.497,30506.716,0x82,0x00,True,-176.07,2.81,-38.87,0,38.53
01:35:30.497,01:35:30.497,30516.716,0x82,0x00,True,-176.06,2.98,-38.87,0,38.48
01:35:40.497,01:35:40.497,30526.716,0x82,0x00,True,-176.05,3.14,-38.87,0,38.6
01:35:50.483,01:35:50.483,30536.702,0x82,0x00,True,-176.06,3.31,-38.87,0,38.53
01:36:00.481,01:36:00.481,30546.7,0x82,0x00,True,-176.07,3.47,-38.87,0,38.57
01:36:10.473,01:36:10.473,30556.692,0x82,0x00,True,-176.09,3.64,-38.87,0,38.55
01:36:20.473,01:36:20.473,30566.692,0x82,0x00,True,-176.12,3.8,-38.87,0,38.42
01:36:30.473,01:36:30.473,30576.692,0x82,0x00,True,-176.16,3.96,-38.87,0,38.53
01:36:40.502,01:36:40.502,30586.721,0x82,0x00,True,-176.21,4.12,-38.87,0,38.61
01:36:50.462,01:36:50.462,30596.681,0x82,0x00,True,-176.26,4.28,-38.87,0,38.46
01:37:00.452,01:37:00.452,30606.671,0x82,0x00,True,-176.32,4.43,-38.87,0,38.43
01:37:10.452,01:37:10.452,30616.671,0x82,0x00,True,-176.39,4.58,-38.87,0,38.36
01:37:20.452,01:37:20.452,30626.671,0x82,0x00,True,-176.47,4.72,-38.87,0,38.48
01:37:30.443,01:37:30.443,30636.662,0x82,0x00,True,-176.56,4.86,-38.87,0,38.48
01:37:40.443,01:37:40.443,30646.662,0x82,0x00,True,-176.65,5.0,-38.87,0,38.53
01:37:50.423,01:37:50.423,30656.642,0x82,0x00,True,-176.75,5.13,-38.87,0,38.45
01:38:00.433,01:38:00.433,30666.652,0x82,0x00,True,-176.86,5.26,-38.87,0,38.39
01:38:10.433,01:38:10.433,30676.652,0x82,0x00,True,-176.97,5.38,-38.87,0,38.52
01:38:20.433,01:38:20.433,30686.652,0x82,0x00,True,-177.09,5.49,-38.87,0,38.55
01:38:30.433,01:38:30.433,30696.652,0x82,0x00,True,-177.22,5.6,-38.87,0,38.56
01:38:40.417,01:38:40.417,30706.636,0x82,0x00,True,-177.35,5.7,-38.87,0,38.5
01:38:50.417,01:38:50.417,30716.636,0x82,0x00,True,-177.48,5.8,-38.87,0,38.54
01:39:00.403,01:39:00.403,30726.622,0x82,0x00,True,-177.62,5.88,-38.87,0,38.45
01:39:10.403,01:39:10.403,30736.622,0x82,0x00,True,-177.77,5.96,-38.87,0,38.46
01:39:20.393,01:39:20.393,30746.612,0x82,0x00,True,-177.92,6.04,-38.87,0,38.37
01:39:30.393,01:39:30.393,30756.612,0x82,0x00,True,-178.07,6.1,-38.87,0,38.42
01:39:40.393,01:39:40.393,30766.612,0x82,0x00,True,-178.23,6.16,-38.87,0,38.49
01:39:50.383,01:39:50.383,30776.602,0x82,0x00,True,-178.39,6.2,-38.87,0,38.56
01:40:00.383,01:40:00.383,30786.602,0x82,0x00,True,-178.55,6.24,-38.87,0,38.52
01:40:10.373,01:40:10.373,30796.592,0x82,0x00,True,-178.71,6.27,-38.87,0,38.39
01:40:20.393,01:40:20.393,30806.612,0x82,0x00,True,-178.88,6.3,-38.87,0,38.51
01:40:30.373,01:40:30.373,30816.592,0x82,0x00,True,-179.04,6.31,-38.87,0,38.41
01:40:40.362,01:40:40.362,30826.581,0x82,0x00,True,-179.21,6.31,-38.87,0,38.45
01:40:50.368,01:40:50.368,30836.587,0x82,0x00,True,-179.38,6.31,-38.87,0,38.55
01:41:00.362,01:41:00.362,30846.581,0x82,0x00,True,-179.54,6.3,-38.87,0,38.54
01:41:10.353,01:41:10.353,30856.572,0x82,0x00,True,-179.71,6.28,-38.87,0,38.54
01:41:20.353,01:41:20.353,30866.572,0x82,0x00,True,-179.87,6.25,-38.87,0,38.52
01:41:30.354,01:41:30.354,30876.573,0x82,0x00,True,179.99,6.21,-38.87,0,38.49
01:41:40.385,01:41:40.385,30886.604,0x82,0x00,True,179.83,6.16,-38.88,0,38.54
01:41:50.343,01:41:50.343,30896.562,0x82,0x00,True,179.67,6.11,-38.88,0,38.42
01:42:00.353,01:42:00.353,30906.572,0x82,0x00,True,179.52,6.05,-38.88,0,38.5
01:42:10.337,01:42:10.337,30916.556,0x82,0x00,True,179.37,5.98,-38.88,0,38.37
01:42:20.348,01:42:20.348,30926.567,0x82,0x00,True,179.22,5.9,-38.88,0,38.47
01:42:30.353,01:42:30.353,30936.572,0x82,0x00,True,179.08,5.81,-38.88,0,38.41
01:42:40.323,01:42:40.323,30946.542,0x82,0x00,True,178.94,5.72,-38.88,0,38.41
01:42:50.322,01:42:50.322,30956.541,0x82,0x00,True,178.81,5.62,-38.88,0,38.44
01:43:00.313,01:43:00.313,30966.532,0x82,0x00,True,178.69,5.51,-38.88,0,38.2
01:43:10.313,01:43:10.313,30976.532,0x82,0x00,True,178.56,5.4,-38.88,0,38.29
01:43:20.313,01:43:20.313,30986.532,0x82,0x00,True,178.45,5.28,-38.88,0,38.26
01:43:30.302,01:43:30.302,30996.521,0x82,0x00,True,178.34,5.16,-38.88,0,38.17
01:43:40.302,01:43:40.302,31006.521,0x82,0x00,True,178.24,5.03,-38.88,0,38.27
01:43:50.313,01:43:50.313,31016.532,0x82,0x00,True,178.15,4.89,-38.88,0,38.17
01:44:00.292,01:44:00.292,31026.511,0x82,0x00,True,178.06,4.75,-38.88,0,38.17
01:44:10.313,01:44:10.313,31036.532,0x82,0x00,True,177.98,4.61,-38.88,0,38.23
01:44:20.313,01:44:20.313,31046.532,0x82,0x00,True,177.91,4.46,-38.88,0,38.2
01:44:30.282,01:44:30.282,31056.501,0x82,0x00,True,177.84,4.31,-38.88,0,38.2
01:44:40.292,01:44:40.292,31066.511,0x82,0x00,True,177.79,4.15,-38.88,0,38.15
01:44:50.273,01:44:50.273,31076.492,0x82,0x00,True,177.74,3.99,-38.88,0,38.2
01:45:00.273,01:45:00.273,31086.492,0x82,0x00,True,177.7,3.83,-38.88,0,38.15
01:45:10.292,01:45:10.292,31096.511,0x82,0x00,True,177.67,3.67,-38.88,0,38.17
01:45:20.273,01:45:20.273,31106.492,0x82,0x00,True,177.65,3.51,-38.88,0,38.14
01:45:30.273,01:45:30.273,31116.492,0x82,0x00,True,177.63,3.35,-38.88,0,38.17
01:45:40.258,01:45:40.258,31126.477,0x82,0x00,True,177.63,3.18,-38.88,0,38.22
01:45:50.268,01:45:50.268,31136.487,0x82,0x00,True,177.63,3.02,-38.88,0,38.2
01:46:00.268,01:46:00.268,31146.487,0x82,0x00,True,177.64,2.85,-38.88,0,38.2
01:46:10.242,01:46:10.242,31156.461,0x82,0x00,True,177.66,2.69,-38.88,0,38.26
01:46:20.242,01:46:20.242,31166.461,0x82,0x00,True,177.69,2.53,-38.88,0,38.26
01:46:30.233,01:46:30.233,31176.452,0x82,0x00,True,177.73,2.36,-38.88,0,38.21
01:46:40.234,01:46:40.234,31186.453,0x82,0x00,True,177.77,2.21,-38.88,0,38.21
01:46:50.233,01:46:50.233,31196.452,0x82,0x00,True,177.82,2.05,-38.88,0,38.21
01:47:00.233,01:47:00.233,31206.452,0x82,0x00,True,177.88,1.9,-38.88,0,38.26
01:47:10.233,01:47:10.233,31216.452,0x82,0x00,True,177.95,1.75,-38.88,0,38.22
01:47:20.223,01:47:20.223,31226.442,0x82,0x00,True,178.03,1.6,-38.88,0,38.3
01:47:30.223,01:47:30.223,31236.442,0x82,0x00,True,178.12,1.46,-38.88,0,38.23
01:47:40.213,01:47:40.213,31246.432,0x82,0x00,True,178.21,1.32,-38.88,0,38.26
01:47:50.223,01:47:50.223,31256.442,0x82,0x00,True,178.31,1.19,-38.88,0,38.27
01:48:00.193,01:48:00.193,31266.412,0x82,0x00,True,178.41,1.06,-38.88,0,38.25
01:48:10.202,01:48:10.202,31276.421,0x82,0x00,True,178.52,0.94,-38.88,0,38.3
01:48:20.223,01:48:20.223,31286.442,0x82,0x00,True,178.64,0.83,-38.88,0,38.28
01:48:30.193,01:48:30.193,31296.412,0x82,0x00,True,178.76,0.72,-38.88,0,38.24
01:48:40.193,01:48:40.193,31306.412,0x82,0x00,True,178.9,0.62,-38.88,0,38.29
01:48:50.193,01:48:50.193,31316.412,0x82,0x00,True,179.03,0.52,-38.88,0,38.22
01:49:00.202,01:49:00.202,31326.421,0x82,0x00,True,179.17,0.43,-38.88,0,38.23
01:49:10.178,01:49:10.178,31336.397,0x82,0x00,True,179.31,0.35,-38.88,0,38.25
01:49:20.177,01:49:20.177,31346.396,0x82,0x00,True,179.46,0.28,-38.88,0,38.32
01:49:30.178,01:49:30.178,31356.397,0x82,0x00,True,179.61,0.22,-38.88,0,38.17
01:49:40.163,01:49:40.163,31366.382,0x82,0x00,True,179.77,0.16,-38.88,0,38.23
01:49:50.163,01:49:50.163,31376.382,0x82,0x00,True,179.93,0.12,-38.88,0,38.22
01:50:00.153,01:50:00.153,31386.372,0x82,0x00,True,-179.84,0.11,-38.88,0,38.24
01:50:10.153,01:50:10.153,31396.372,0x82,0x00,True,-179.5,0.08,-38.88,0,38.21
01:50:20.162,01:50:20.162,31406.381,0x82,0x00,True,-179.14,0.08,-38.88,0,38.26
01:50:30.143,01:50:30.143,31416.362,0x82,0x00,True,-178.78,0.11,-38.88,0,38.22
01:50:40.143,01:50:40.143,31426.362,0x82,0x00,True,-178.43,0.19,-38.88,0,38.2
01:50:50.133,01:50:50.133,31436.352,0x82,0x00,True,-178.1,0.3,-38.88,0,38.3
01:51:00.133,01:51:00.133,31446.352,0x82,0x00,True,-177.77,0.45,-38.88,0,38.33
01:51:10.123,01:51:10.123,31456.342,0x82,0x00,True,-177.47,0.64,-38.88,0,38.19
01:51:20.122,01:51:20.122,31466.341,0x82,0x00,True,-177.19,0.86,-38.88,0,38.2
01:51:30.122,01:51:30.122,31476.341,0x82,0x00,True,-176.94,1.11,-38.88,0,38.28
01:51:40.113,01:51:40.113,31486.332,0x82,0x00,True,-176.72,1.39,-38.88,0,38.22
01:51:50.113,01:51:50.113,31496.332,0x82,0x00,True,-176.53,1.69,-38.88,0,38.15
01:52:00.113,01:52:00.113,31506.332,0x82,0x00,True,-176.38,2.01,-38.88,0,38.16
01:52:10.112,01:52:10.112,31516.331,0x82,0x00,True,-176.27,2.35,-38.88,0,38.15
01:52:20.097,01:52:20.097,31526.316,0x82,0x00,True,-176.2,2.7,-38.88,0,38.2
01:52:30.098,01:52:30.098,31536.317,0x82,0x00,True,-176.16,3.05,-38.88,0,38.15
01:52:40.098,01:52:40.098,31546.317,0x82,0x00,True,-176.17,3.41,-38.88,0,38.18
01:52:50.082,01:52:50.082,31556.301,0x82,0x00,True,-176.22,3.76,-38.88,0,38.14
01:53:00.083,01:53:00.083,31566.302,0x82,0x00,True,-176.32,4.1,-38.88,0,38.2
01:53:10.083,01:53:10.083,31576.302,0x82,0x00,True,-176.45,4.43,-38.88,0,38.05
01:53:20.072,01:53:20.072,31586.291,0x82,0x00,True,-176.62,4.74,-38.88,0,38.08
01:53:30.072,01:53:30.072,31596.291,0x82,0x00,True,-176.82,5.04,-38.88,0,38.12
01:53:40.063,01:53:40.063,31606.282,0x82,0x00,True,-177.05,5.3,-38.88,0,38.06
01:53:50.063,01:53:50.063,31616.282,0x82,0x00,True,-177.32,5.54,-38.88,0,38.05
01:54:00.063,01:54:00.063,31626.282,0x82,0x00,True,-177.62,5.74,-38.88,0,38.08
01:54:10.063,01:54:10.063,31636.282,0x82,0x00,True,-177.93,5.91,-38.88,0,37.96
01:54:20.052,01:54:20.052,31646.271,0x82,0x00,True,-178.26,6.05,-38.88,0,37.94
01:54:30.043,01:54:30.043,31656.262,0x82,0x00,True,-178.6,6.14,-38.88,0,38.0
01:54:40.042,01:54:40.042,31666.261,0x82,0x00,True,-178.96,6.19,-38.88,0,37.98
01:54:50.032,01:54:50.032,31676.251,0x82,0x00,True,-179.31,6.2,-38.88,0,37.89
01:55:00.032,01:55:00.032,31686.251,0x82,0x00,True,-179.67,6.17,-38.88,0,38.03
01:55:10.042,01:55:10.042,31696.261,0x82,0x00,True,180.0,6.1,-38.88,0,37.93
01:55:20.023,01:55:20.023,31706.242,0x82,0x00,True,179.66,5.98,-38.88,0,37.97
01:55:30.018,01:55:30.018,31716.237,0x82,0x00,True,179.34,5.84,-38.88,0,37.97
01:55:40.018,01:55:40.018,31726.237,0x82,0x00,True,179.03,5.65,-38.88,0,37.83
01:55:50.003,01:55:50.003,31736.222,0x82,0x00,True,178.75,5.43,-38.88,0,37.84
01:56:00.003,01:56:00.003,31746.222,0x82,0x00,True,178.5,5.18,-38.88,0,37.83
01:56:10.002,01:56:10.002,31756.221,0x82,0x00,True,178.28,4.9,-38.88,0,37.93
01:56:20.023,01:56:20.023,31766.242,0x82,0x00,True,178.09,4.6,-38.88,0,37.78
01:56:29.992,01:56:29.992,31776.211,0x82,0x00,True,177.94,4.28,-38.88,0,37.88
01:56:39.984,01:56:39.984,31786.203,0x82,0x00,True,177.83,3.94,-38.88,0,37.86
01:56:49.983,01:56:49.983,31796.202,0x82,0x00,True,177.76,3.59,-38.88,0,37.85
01:56:59.973,01:56:59.973,31806.192,0x82,0x00,True,177.73,3.24,-38.88,0,37.83
01:57:09.972,01:57:09.972,31816.191,0x82,0x00,True,177.74,2.88,-38.88,0,37.86
01:57:19.962,01:57:19.962,31826.181,0x82,0x00,True,177.79,2.53,-38.88,0,37.83
01:57:29.962,01:57:29.962,31836.181,0x82,0x00,True,177.89,2.19,-38.88,0,37.89
01:57:39.962,01:57:39.962,31846.181,0x82,0x00,True,178.02,1.86,-38.88,0,37.85
01:57:49.953,01:57:49.953,31856.172,0x82,0x00,True,178.19,1.55,-38.88,0,37.96
01:57:59.953,01:57:59.953,31866.172,0x82,0x00,True,178.39,1.26,-38.88,0,37.9
01:58:09.943,01:58:09.943,31876.162,0x82,0x00,True,178.63,0.99,-38.88,0,37.99
01:58:19.938,01:58:19.938,31886.157,0x82,0x00,True,178.89,0.76,-38.88,0,37.89
01:58:29.938,01:58:29.938,31896.157,0x82,0x00,True,179.18,0.56,-38.88,0,37.91
01:58:39.923,01:58:39.923,31906.142,0x82,0x00,True,179.5,0.4,-38.88,0,37.94
01:58:49.953,01:58:49.953,31916.172,0x82,0x00,True,179.84,0.29,-38.88,0,37.93
01:58:59.923,01:58:59.923,31926.142,0x82,0x00,True,-179.69,0.26,-38.88,0,37.98
01:59:09.912,01:59:09.912,31936.131,0x82,0x00,True,-179.01,0.28,-38.88,0,38.01
01:59:19.912,01:59:19.912,31946.131,0x82,0x00,True,-178.34,0.43,-38.88,0,37.98
01:59:29.912,01:59:29.912,31956.131,0x82,0x00,True,-177.72,0.72,-38.88,0,37.99
01:59:39.903,01:59:39.903,31966.122,0x82,0x00,True,-177.19,1.15,-38.88,0,38.04
01:59:49.903,01:59:49.903,31976.122,0x82,0x00,True,-176.78,1.69,-38.88,0,37.93
01:59:59.912,01:59:59.912,31986.131,0x82,0x00,True,-176.51,2.32,-38.88,0,37.99
02:00:09.883,02:00:09.883,31996.102,0x82,0x00,True,-176.39,2.99,-38.88,0,37.97
02:00:19.882,02:00:19.882,32006.101,0x82,0x00,True,-176.43,3.67,-38.88,0,37.96
02:00:29.882,02:00:29.882,32016.101,0x82,0x00,True,-176.64,4.31,-38.88,0,38.0
02:00:39.872,02:00:39.872,32026.091,0x82,0x00,True,-176.99,4.89,-38.88,0,37.91
02:00:49.872,02:00:49.872,32036.091,0x82,0x00,True,-177.48,5.37,-38.88,0,38.05
02:00:59.873,02:00:59.873,32046.092,0x82,0x00,True,-178.06,5.72,-38.88,0,37.97
02:01:09.863,02:01:09.863,32056.082,0x82,0x00,True,-178.71,5.92,-38.88,0,38.02
02:01:19.859,02:01:19.859,32066.078,0x82,0x00,True,-179.39,5.96,-38.88,0,38.04
02:01:29.858,02:01:29.858,32076.077,0x82,0x00,True,179.96,5.84,-38.88,0,38.02
02:01:39.867,02:01:39.867,32086.086,0x82,0x00,True,179.34,5.57,-38.88,0,38.02
