时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,MagNorm,Mx,My,Mz
06:39:58.588,06:39:58.588,137138.248,0x8A,0x00,True,4,3.15,3.84,-0.48
06:40:28.598,06:40:28.598,137168.258,0x8A,0x00,True,4,3.18,3.79,-0.51
06:40:58.582,06:40:58.582,137198.242,0x8A,0x00,True,4,3.17,3.8,-0.47
06:41:28.582,06:41:28.582,137228.242,0x8A,0x00,True,5,3.18,3.82,-0.51
06:41:58.581,06:41:58.581,137258.241,0x8A,0x00,True,4,3.16,3.82,-0.49
06:42:28.588,06:42:28.588,137288.248,0x8A,0x00,True,4,3.17,3.8,-0.49
06:42:58.583,06:42:58.583,137318.243,0x8A,0x00,True,4,3.18,3.8,-0.48
06:43:28.587,06:43:28.587,137348.247,0x8A,0x00,True,5,3.2,3.8,-0.51
06:43:58.578,06:43:58.578,137378.238,0x8A,0x00,True,5,3.21,3.84,-0.49
06:44:28.581,06:44:28.581,137408.241,0x8A,0x00,True,4,3.15,3.82,-0.45
06:44:58.572,06:44:58.572,137438.232,0x8A,0x00,True,5,3.18,3.83,-0.45
06:45:28.582,06:45:28.582,137468.242,0x8A,0x00,True,4,3.18,3.75,-0.47
06:45:58.573,06:45:58.573,137498.233,0x8A,0x00,True,4,3.14,3.84,-0.47
06:46:28.577,06:46:28.577,137528.237,0x8A,0x00,True,4,3.16,3.8,-0.41
06:46:58.577,06:46:58.577,137558.237,0x8A,0x00,True,4,3.17,3.78,-0.48
06:47:28.567,06:47:28.567,137588.227,0x8A,0x00,True,4,3.18,3.8,-0.44
06:47:58.572,06:47:58.572,137618.232,0x8A,0x00,True,4,3.12,3.77,-0.51
06:48:28.567,06:48:28.567,137648.227,0x8A,0x00,True,4,3.14,3.76,-0.49
06:48:58.567,06:48:58.567,137678.227,0x8A,0x00,True,4,3.17,3.78,-0.45
06:49:28.563,06:49:28.563,137708.223,0x8A,0x00,True,4,3.15,3.82,-0.47
06:49:58.562,06:49:58.562,137738.222,0x8A,0x00,True,4,3.18,3.78,-0.42
06:50:28.562,06:50:28.562,137768.222,0x8A,0x00,True,4,3.19,3.81,-0.45
06:50:58.562,06:50:58.562,137798.222,0x8A,0x00,True,4,3.14,3.78,-0.53
06:51:28.562,06:51:28.562,137828.222,0x8A,0x00,True,4,3.16,3.79,-0.54
06:51:58.557,06:51:58.557,137858.217,0x8A,0x00,True,4,3.18,3.8,-0.39
06:52:28.547,06:52:28.547,137888.207,0x8A,0x00,True,5,3.19,3.82,-0.51
06:52:58.543,06:52:58.543,137918.203,0x8A,0x00,True,5,3.18,3.82,-0.51
06:53:28.553,06:53:28.553,137948.213,0x8A,0x00,True,5,3.17,3.82,-0.55
06:53:58.553,06:53:58.553,137978.213,0x8A,0x00,True,4,3.17,3.8,-0.43
06:54:28.548,06:54:28.548,138008.208,0x8A,0x00,True,4,3.18,3.8,-0.45
06:54:58.547,06:54:58.547,138038.207,0x8A,0x00,True,4,3.15,3.8,-0.52
06:55:28.553,06:55:28.553,138068.213,0x8A,0x00,True,4,3.19,3.8,-0.52
06:55:58.548,06:55:58.548,138098.208,0x8A,0x00,True,4,3.17,3.81,-0.49
06:56:28.548,06:56:28.548,138128.208,0x8A,0x00,True,4,3.19,3.77,-0.45
06:56:58.537,06:56:58.537,138158.197,0x8A,0x00,True,4,3.18,3.8,-0.45
06:57:28.548,06:57:28.548,138188.208,0x8A,0x00,True,4,3.16,3.79,-0.49
06:57:58.538,06:57:58.538,138218.198,0x8A,0x00,True,5,3.22,3.82,-0.44
06:58:28.547,06:58:28.547,138248.207,0x8A,0x00,True,4,3.13,3.78,-0.49
06:58:58.547,06:58:58.547,138278.207,0x8A,0x00,True,4,3.17,3.76,-0.54
06:59:28.527,06:59:28.527,138308.187,0x8A,0x00,True,4,3.16,3.8,-0.46
06:59:58.535,06:59:58.535,138338.195,0x8A,0x00,True,4,3.14,3.75,-0.49
07:00:28.538,07:00:28.538,138368.198,0x8A,0x00,True,4,3.15,3.8,-0.46
07:00:58.538,07:00:58.538,138398.198,0x8A,0x00,True,4,3.16,3.83,-0.45
07:01:28.533,07:01:28.533,138428.193,0x8A,0x00,True,5,3.18,3.82,-0.49
07:01:58.530,07:01:58.530,138458.19,0x8A,0x00,True,4,3.14,3.8,-0.51
07:02:28.532,07:02:28.532,138488.192,0x8A,0x00,True,4,3.17,3.78,-0.49
07:02:58.527,07:02:58.527,138518.187,0x8A,0x00,True,4,3.16,3.8,-0.53
07:03:28.513,07:03:28.513,138548.173,0x8A,0x00,True,4,3.13,3.8,-0.49
07:03:58.527,07:03:58.527,138578.187,0x8A,0x00,True,4,3.18,3.79,-0.45
07:04:28.513,07:04:28.513,138608.173,0x8A,0x00,True,4,3.16,3.8,-0.46
07:04:58.513,07:04:58.513,138638.173,0x8A,0x00,True,5,3.18,3.84,-0.54
07:05:28.513,07:05:28.513,138668.173,0x8A,0x00,True,4,3.18,3.79,-0.51
07:05:58.522,07:05:58.522,138698.182,0x8A,0x00,True,4,3.18,3.79,-0.45
07:06:28.513,07:06:28.513,138728.173,0x8A,0x00,True,5,3.17,3.83,-0.53
07:06:58.507,07:06:58.507,138758.167,0x8A,0x00,True,4,3.17,3.8,-0.49
07:07:28.507,07:07:28.507,138788.167,0x8A,0x00,True,4,3.17,3.77,-0.49
07:07:58.518,07:07:58.518,138818.178,0x8A,0x00,True,5,3.16,3.84,-0.5
07:08:28.508,07:08:28.508,138848.168,0x8A,0x00,True,4,3.16,3.8,-0.49
07:08:58.508,07:08:58.508,138878.168,0x8A,0x00,True,5,3.16,3.84,-0.51
07:09:28.508,07:09:28.508,138908.168,0x8A,0x00,True,4,3.13,3.8,-0.43
07:09:58.508,07:09:58.508,138938.168,0x8A,0x00,True,4,3.14,3.8,-0.48
07:10:28.511,07:10:28.511,138968.171,0x8A,0x00,True,4,3.13,3.81,-0.43
07:10:58.507,07:10:58.507,138998.167,0x8A,0x00,True,4,3.18,3.8,-0.52
07:11:28.505,07:11:28.505,139028.165,0x8A,0x00,True,4,3.16,3.8,-0.49
07:11:58.498,07:11:58.498,139058.158,0x8A,0x00,True,4,3.16,3.81,-0.52
07:12:28.497,07:12:28.497,139088.157,0x8A,0x00,True,4,3.16,3.79,-0.51
07:12:58.508,07:12:58.508,139118.168,0x8A,0x00,True,4,3.14,3.8,-0.46
07:13:28.487,07:13:28.487,139148.147,0x8A,0x00,True,4,3.16,3.82,-0.46
07:13:58.492,07:13:58.492,139178.152,0x8A,0x00,True,4,3.18,3.79,-0.5
07:14:28.498,07:14:28.498,139208.158,0x8A,0x00,True,4,3.18,3.79,-0.48
07:14:58.478,07:14:58.478,139238.138,0x8A,0x00,True,4,3.14,3.77,-0.45
07:15:28.482,07:15:28.482,139268.142,0x8A,0x00,True,4,3.16,3.79,-0.47
07:15:58.468,07:15:58.468,139298.128,0x8A,0x00,True,4,3.18,3.82,-0.45
07:16:28.463,07:16:28.463,139328.123,0x8A,0x00,True,4,3.15,3.83,-0.5
07:16:58.468,07:16:58.468,139358.128,0x8A,0x00,True,4,3.18,3.79,-0.45
07:17:28.471,07:17:28.471,139388.131,0x8A,0x00,True,4,3.17,3.81,-0.47
07:17:58.463,07:17:58.463,139418.123,0x8A,0x00,True,4,3.15,3.79,-0.52
07:18:28.452,07:18:28.452,139448.112,0x8A,0x00,True,4,3.16,3.79,-0.48
07:18:58.458,07:18:58.458,139478.118,0x8A,0x00,True,4,3.17,3.78,-0.43
07:19:28.437,07:19:28.437,139508.097,0x8A,0x00,True,4,3.14,3.83,-0.53
07:19:58.447,07:19:58.447,139538.107,0x8A,0x00,True,4,3.15,3.78,-0.47
07:20:28.433,07:20:28.433,139568.093,0x8A,0x00,True,4,3.14,3.81,-0.44
07:20:58.428,07:20:58.428,139598.088,0x8A,0x00,True,4,3.17,3.8,-0.46
07:21:28.433,07:21:28.433,139628.093,0x8A,0x00,True,4,3.13,3.81,-0.47
07:21:58.423,07:21:58.423,139658.083,0x8A,0x00,True,4,3.16,3.79,-0.49
07:22:28.428,07:22:28.428,139688.088,0x8A,0x00,True,4,3.14,3.79,-0.49
07:22:58.422,07:22:58.422,139718.082,0x8A,0x00,True,5,3.17,3.84,-0.48
07:23:28.433,07:23:28.433,139748.093,0x8A,0x00,True,5,3.2,3.83,-0.46
07:23:58.423,07:23:58.423,139778.083,0x8A,0x00,True,4,3.15,3.79,-0.44
07:24:28.422,07:24:28.422,139808.082,0x8A,0x00,True,4,3.15,3.8,-0.45
07:24:58.414,07:24:58.414,139838.074,0x8A,0x00,True,4,3.15,3.82,-0.48
07:25:28.422,07:25:28.422,139868.082,0x8A,0x00,True,4,3.18,3.77,-0.46
07:25:58.431,07:25:58.431,139898.091,0x8A,0x00,True,5,3.18,3.83,-0.46
07:26:28.433,07:26:28.433,139928.093,0x8A,0x00,True,4,3.17,3.78,-0.51
07:26:58.423,07:26:58.423,139958.083,0x8A,0x00,True,4,3.16,3.78,-0.47
07:27:28.423,07:27:28.423,139988.083,0x8A,0x00,True,4,3.17,3.76,-0.49
07:27:58.412,07:27:58.412,140018.072,0x8A,0x00,True,4,3.16,3.8,-0.51
07:28:28.418,07:28:28.418,140048.078,0x8A,0x00,True,4,3.17,3.77,-0.48
07:28:58.413,07:28:58.413,140078.073,0x8A,0x00,True,4,3.16,3.8,-0.44
07:29:28.422,07:29:28.422,140108.082,0x8A,0x00,True,4,3.17,3.77,-0.49
07:29:58.422,07:29:58.422,140138.082,0x8A,0x00,True,5,3.2,3.82,-0.47
07:30:28.423,07:30:28.423,140168.083,0x8A,0x00,True,4,3.12,3.78,-0.43
07:30:58.412,07:30:58.412,140198.072,0x8A,0x00,True,4,3.16,3.81,-0.52
07:31:28.407,07:31:28.407,140228.067,0x8A,0x00,True,4,3.15,3.81,-0.55
07:31:58.417,07:31:58.417,140258.077,0x8A,0x00,True,4,3.15,3.8,-0.47
07:32:28.417,07:32:28.417,140288.077,0x8A,0x00,True,4,3.17,3.8,-0.46
07:32:58.412,07:32:58.412,140318.072,0x8A,0x00,True,4,3.17,3.82,-0.44
07:33:28.417,07:33:28.417,140348.077,0x8A,0x00,True,4,3.12,3.83,-0.48
07:33:58.412,07:33:58.412,140378.072,0x8A,0x00,True,4,3.14,3.79,-0.46
07:34:28.412,07:34:28.412,140408.072,0x8A,0x00,True,5,3.19,3.82,-0.54
07:34:58.412,07:34:58.412,140438.072,0x8A,0x00,True,4,3.15,3.82,-0.47
07:35:28.402,07:35:28.402,140468.062,0x8A,0x00,True,4,3.15,3.81,-0.48
07:35:58.412,07:35:58.412,140498.072,0x8A,0x00,True,4,3.15,3.82,-0.51
07:36:28.412,07:36:28.412,140528.072,0x8A,0x00,True,4,3.18,3.8,-0.49
07:36:58.412,07:36:58.412,140558.072,0x8A,0x00,True,4,3.15,3.83,-0.54
07:37:28.417,07:37:28.417,140588.077,0x8A,0x00,True,5,3.17,3.84,-0.51
07:37:58.413,07:37:58.413,140618.073,0x8A,0x00,True,4,3.17,3.79,-0.51
07:38:28.402,07:38:28.402,140648.062,0x8A,0x00,True,4,3.16,3.83,-0.5
07:38:58.415,07:38:58.415,140678.075,0x8A,0x00,True,5,3.2,3.8,-0.5
07:39:28.413,07:39:28.413,140708.073,0x8A,0x00,True,4,3.16,3.81,-0.53
07:39:58.412,07:39:58.412,140738.072,0x8A,0x00,True,5,3.18,3.83,-0.46
07:40:28.412,07:40:28.412,140768.072,0x8A,0x00,True,4,3.16,3.77,-0.47
07:40:58.412,07:40:58.412,140798.072,0x8A,0x00,True,4,3.18,3.79,-0.54
07:41:28.413,07:41:28.413,140828.073,0x8A,0x00,True,4,3.14,3.8,-0.43
07:41:58.412,07:41:58.412,140858.072,0x8A,0x00,True,4,3.16,3.77,-0.51
07:42:28.407,07:42:28.407,140888.067,0x8A,0x00,True,4,3.14,3.84,-0.46
07:42:58.416,07:42:58.416,140918.076,0x8A,0x00,True,4,3.18,3.81,-0.5
07:43:28.417,07:43:28.417,140948.077,0x8A,0x00,True,4,3.2,3.79,-0.45
07:43:58.417,07:43:58.417,140978.077,0x8A,0x00,True,4,3.14,3.77,-0.51
07:44:28.407,07:44:28.407,141008.067,0x8A,0x00,True,4,3.16,3.81,-0.49
07:44:58.412,07:44:58.412,141038.072,0x8A,0x00,True,5,3.18,3.81,-0.51
07:45:28.412,07:45:28.412,141068.072,0x8A,0x00,True,4,3.18,3.79,-0.49
07:45:58.420,07:45:58.420,141098.08,0x8A,0x00,True,4,3.17,3.81,-0.44
07:46:28.412,07:46:28.412,141128.072,0x8A,0x00,True,5,3.19,3.85,-0.5
07:46:58.413,07:46:58.413,141158.073,0x8A,0x00,True,5,3.2,3.81,-0.47
07:47:28.407,07:47:28.407,141188.067,0x8A,0x00,True,4,3.17,3.79,-0.48
07:47:58.407,07:47:58.407,141218.067,0x8A,0x00,True,4,3.19,3.81,-0.42
07:48:28.412,07:48:28.412,141248.072,0x8A,0x00,True,4,3.12,3.79,-0.48
07:48:58.412,07:48:58.412,141278.072,0x8A,0x00,True,4,3.15,3.82,-0.51
07:49:28.397,07:49:28.397,141308.057,0x8A,0x00,True,4,3.15,3.82,-0.52
07:49:58.412,07:49:58.412,141338.072,0x8A,0x00,True,4,3.15,3.8,-0.52
07:50:28.413,07:50:28.413,141368.073,0x8A,0x00,True,4,3.17,3.8,-0.48
07:50:58.412,07:50:58.412,141398.072,0x8A,0x00,True,4,3.13,3.77,-0.45
07:51:28.397,07:51:28.397,141428.057,0x8A,0x00,True,4,3.16,3.77,-0.52
07:51:58.412,07:51:58.412,141458.072,0x8A,0x00,True,4,3.16,3.8,-0.52
07:52:28.407,07:52:28.407,141488.067,0x8A,0x00,True,4,3.16,3.83,-0.44
07:52:58.412,07:52:58.412,141518.072,0x8A,0x00,True,4,3.17,3.78,-0.5
07:53:28.407,07:53:28.407,141548.067,0x8A,0x00,True,4,3.17,3.83,-0.43
07:53:58.402,07:53:58.402,141578.062,0x8A,0x00,True,5,3.18,3.83,-0.5
07:54:28.387,07:54:28.387,141608.047,0x8A,0x00,True,4,3.18,3.8,-0.49
07:54:58.393,07:54:58.393,141638.053,0x8A,0x00,True,4,3.17,3.74,-0.56
07:55:28.397,07:55:28.397,141668.057,0x8A,0x00,True,4,3.15,3.77,-0.49
07:55:58.393,07:55:58.393,141698.053,0x8A,0x00,True,4,3.17,3.76,-0.48
07:56:28.383,07:56:28.383,141728.043,0x8A,0x00,True,4,3.18,3.79,-0.47
07:56:58.397,07:56:58.397,141758.057,0x8A,0x00,True,4,3.17,3.81,-0.51
07:57:28.387,07:57:28.387,141788.047,0x8A,0x00,True,4,3.15,3.82,-0.47
07:57:58.388,07:57:58.388,141818.048,0x8A,0x00,True,4,3.17,3.8,-0.52
07:58:28.395,07:58:28.395,141848.055,0x8A,0x00,True,4,3.14,3.77,-0.48
07:58:58.382,07:58:58.382,141878.042,0x8A,0x00,True,4,3.14,3.8,-0.43
07:59:28.383,07:59:28.383,141908.043,0x8A,0x00,True,4,3.17,3.81,-0.44
07:59:58.383,07:59:58.383,141938.043,0x8A,0x00,True,5,3.17,3.84,-0.48
08:00:28.378,08:00:28.378,141968.038,0x8A,0x00,True,4,3.16,3.8,-0.43
08:00:58.377,08:00:58.377,141998.037,0x8A,0x00,True,4,3.15,3.79,-0.48
08:01:28.367,08:01:28.367,142028.027,0x8A,0x00,True,4,3.19,3.76,-0.42
08:01:58.372,08:01:58.372,142058.032,0x8A,0x00,True,4,3.16,3.83,-0.48
08:02:28.372,08:02:28.372,142088.032,0x8A,0x00,True,4,3.19,3.8,-0.52
08:02:58.381,08:02:58.381,142118.041,0x8A,0x00,True,4,3.18,3.82,-0.46
08:03:28.386,08:03:28.386,142148.046,0x8A,0x00,True,4,3.2,3.78,-0.45
08:03:58.377,08:03:58.377,142178.037,0x8A,0x00,True,4,3.16,3.78,-0.44
08:04:28.383,08:04:28.383,142208.043,0x8A,0x00,True,4,3.14,3.79,-0.46
08:04:58.383,08:04:58.383,142238.043,0x8A,0x00,True,4,3.18,3.81,-0.44
08:05:28.388,08:05:28.388,142268.048,0x8A,0x00,True,5,3.19,3.84,-0.48
08:05:58.388,08:05:58.388,142298.048,0x8A,0x00,True,4,3.15,3.79,-0.47
08:06:28.388,08:06:28.388,142328.048,0x8A,0x00,True,4,3.15,3.81,-0.51
08:06:58.388,08:06:58.388,142358.048,0x8A,0x00,True,4,3.16,3.8,-0.52
08:07:28.387,08:07:28.387,142388.047,0x8A,0x00,True,5,3.21,3.83,-0.45
08:07:58.388,08:07:58.388,142418.048,0x8A,0x00,True,4,3.18,3.79,-0.49
08:08:28.393,08:08:28.393,142448.053,0x8A,0x00,True,4,3.13,3.77,-0.47
08:08:58.400,08:08:58.400,142478.06,0x8A,0x00,True,4,3.16,3.83,-0.49
08:09:28.393,08:09:28.393,142508.053,0x8A,0x00,True,4,3.16,3.81,-0.48
08:09:58.405,08:09:58.405,142538.065,0x8A,0x00,True,4,3.16,3.8,-0.49
08:10:28.393,08:10:28.393,142568.053,0x8A,0x00,True,4,3.15,3.82,-0.5
08:10:58.388,08:10:58.388,142598.048,0x8A,0x00,True,5,3.18,3.83,-0.54
08:11:28.387,08:11:28.387,142628.047,0x8A,0x00,True,4,3.14,3.81,-0.44
08:11:58.392,08:11:58.392,142658.052,0x8A,0x00,True,4,3.16,3.79,-0.5
08:12:28.387,08:12:28.387,142688.047,0x8A,0x00,True,4,3.14,3.8,-0.5
08:12:58.387,08:12:58.387,142718.047,0x8A,0x00,True,4,3.18,3.79,-0.47
08:13:28.387,08:13:28.387,142748.047,0x8A,0x00,True,4,3.18,3.8,-0.51
08:13:58.387,08:13:58.387,142778.047,0x8A,0x00,True,4,3.16,3.82,-0.44
08:14:28.392,08:14:28.392,142808.052,0x8A,0x00,True,4,3.17,3.81,-0.46
08:14:58.387,08:14:58.387,142838.047,0x8A,0x00,True,4,3.16,3.8,-0.52
08:15:28.387,08:15:28.387,142868.047,0x8A,0x00,True,4,3.15,3.83,-0.46
08:15:58.396,08:15:58.396,142898.056,0x8A,0x00,True,4,3.18,3.79,-0.5
08:16:28.393,08:16:28.393,142928.053,0x8A,0x00,True,4,3.15,3.79,-0.5
08:16:58.393,08:16:58.393,142958.053,0x8A,0x00,True,4,3.17,3.76,-0.45
08:17:28.405,08:17:28.405,142988.065,0x8A,0x00,True,5,3.16,3.84,-0.51
08:17:58.397,08:17:58.397,143018.057,0x8A,0x00,True,4,3.18,3.81,-0.5
08:18:28.402,08:18:28.402,143048.062,0x8A,0x00,True,4,3.13,3.76,-0.53
08:18:58.410,08:18:58.410,143078.07,0x8A,0x00,True,4,3.16,3.8,-0.49
08:19:28.402,08:19:28.402,143108.062,0x8A,0x00,True,5,3.17,3.83,-0.52
08:19:58.407,08:19:58.407,143138.067,0x8A,0x00,True,4,3.18,3.79,-0.52
08:20:28.407,08:20:28.407,143168.067,0x8A,0x00,True,4,3.16,3.78,-0.45
08:20:58.412,08:20:58.412,143198.072,0x8A,0x00,True,4,3.16,3.77,-0.48
08:21:28.407,08:21:28.407,143228.067,0x8A,0x00,True,4,3.16,3.83,-0.49
08:21:58.408,08:21:58.408,143258.068,0x8A,0x00,True,5,3.17,3.83,-0.47
08:22:28.412,08:22:28.412,143288.072,0x8A,0x00,True,4,3.14,3.8,-0.41
08:22:58.412,08:22:58.412,143318.072,0x8A,0x00,True,4,3.16,3.81,-0.52
08:23:28.412,08:23:28.412,143348.072,0x8A,0x00,True,4,3.17,3.81,-0.49
08:23:58.417,08:23:58.417,143378.077,0x8A,0x00,True,4,3.13,3.8,-0.48
08:24:28.402,08:24:28.402,143408.062,0x8A,0x00,True,4,3.17,3.8,-0.49
08:24:58.417,08:24:58.417,143438.077,0x8A,0x00,True,5,3.15,3.85,-0.49
08:25:28.417,08:25:28.417,143468.077,0x8A,0x00,True,4,3.17,3.77,-0.53
08:25:58.412,08:25:58.412,143498.072,0x8A,0x00,True,5,3.17,3.84,-0.47
08:26:28.431,08:26:28.431,143528.091,0x8A,0x00,True,4,3.17,3.83,-0.47
08:26:58.418,08:26:58.418,143558.078,0x8A,0x00,True,4,3.16,3.82,-0.44
08:27:28.420,08:27:28.420,143588.08,0x8A,0x00,True,4,3.15,3.79,-0.49
08:27:58.421,08:27:58.421,143618.081,0x8A,0x00,True,4,3.14,3.81,-0.55
08:28:28.428,08:28:28.428,143648.088,0x8A,0x00,True,4,3.17,3.81,-0.51
08:28:58.409,08:28:58.409,143678.069,0x8A,0x00,True,5,3.18,3.81,-0.54
08:29:28.427,08:29:28.427,143708.087,0x8A,0x00,True,4,3.17,3.77,-0.48
08:29:58.412,08:29:58.412,143738.072,0x8A,0x00,True,5,3.18,3.82,-0.53
08:30:28.422,08:30:28.422,143768.082,0x8A,0x00,True,4,3.12,3.8,-0.49
08:30:58.412,08:30:58.412,143798.072,0x8A,0x00,True,4,3.15,3.79,-0.54
08:31:28.431,08:31:28.431,143828.091,0x8A,0x00,True,4,3.18,3.81,-0.52
08:31:58.412,08:31:58.412,143858.072,0x8A,0x00,True,4,3.14,3.81,-0.52
08:32:28.407,08:32:28.407,143888.067,0x8A,0x00,True,4,3.15,3.8,-0.48
08:32:58.412,08:32:58.412,143918.072,0x8A,0x00,True,4,3.16,3.82,-0.41
08:33:28.417,08:33:28.417,143948.077,0x8A,0x00,True,4,3.16,3.78,-0.51
08:33:58.412,08:33:58.412,143978.072,0x8A,0x00,True,4,3.17,3.83,-0.46
08:34:28.418,08:34:28.418,144008.078,0x8A,0x00,True,4,3.13,3.77,-0.48
08:34:58.412,08:34:58.412,144038.072,0x8A,0x00,True,4,3.14,3.77,-0.48
08:35:28.420,08:35:28.420,144068.08,0x8A,0x00,True,4,3.15,3.82,-0.47
08:35:58.412,08:35:58.412,144098.072,0x8A,0x00,True,4,3.16,3.8,-0.46
08:36:28.422,08:36:28.422,144128.082,0x8A,0x00,True,4,3.13,3.8,-0.48
08:36:58.412,08:36:58.412,144158.072,0x8A,0x00,True,4,3.16,3.79,-0.43
08:37:28.422,08:37:28.422,144188.082,0x8A,0x00,True,4,3.15,3.81,-0.41
08:37:58.412,08:37:58.412,144218.072,0x8A,0x00,True,4,3.14,3.78,-0.48
08:38:28.418,08:38:28.418,144248.078,0x8A,0x00,True,4,3.15,3.84,-0.46
08:38:58.407,08:38:58.407,144278.067,0x8A,0x00,True,4,3.14,3.81,-0.46
08:39:28.417,08:39:28.417,144308.077,0x8A,0x00,True,4,3.12,3.8,-0.45
08:39:58.407,08:39:58.407,144338.067,0x8A,0x00,True,4,3.17,3.78,-0.44
08:40:28.417,08:40:28.417,144368.077,0x8A,0x00,True,4,3.16,3.82,-0.55
08:40:58.420,08:40:58.420,144398.08,0x8A,0x00,True,4,3.16,3.77,-0.51
08:41:28.412,08:41:28.412,144428.072,0x8A,0x00,True,4,3.17,3.8,-0.48
08:41:58.422,08:41:58.422,144458.082,0x8A,0x00,True,4,3.14,3.75,-0.46
08:42:28.422,08:42:28.422,144488.082,0x8A,0x00,True,4,3.18,3.81,-0.46
08:42:58.423,08:42:58.423,144518.083,0x8A,0x00,True,4,3.17,3.83,-0.42
08:43:28.433,08:43:28.433,144548.093,0x8A,0x00,True,4,3.14,3.78,-0.46
08:44:05.090,08:44:05.090,144584.75,0x8A,0x00,True,4,3.17,3.8,-0.46
08:44:28.463,08:44:28.463,144608.123,0x8A,0x00,True,4,3.17,3.83,-0.47
08:44:58.431,08:44:58.431,144638.091,0x8A,0x00,True,5,3.2,3.81,-0.5
08:45:28.487,08:45:28.487,144668.147,0x8A,0x00,True,4,3.12,3.8,-0.45
08:45:58.432,08:45:58.432,144698.092,0x8A,0x00,True,4,3.14,3.81,-0.49
08:46:28.467,08:46:28.467,144728.127,0x8A,0x00,True,4,3.17,3.77,-0.47
08:46:58.431,08:46:58.431,144758.091,0x8A,0x00,True,4,3.16,3.79,-0.5
08:47:28.467,08:47:28.467,144788.127,0x8A,0x00,True,4,3.19,3.8,-0.49
08:47:58.438,08:47:58.438,144818.098,0x8A,0x00,True,4,3.18,3.79,-0.44
08:48:28.431,08:48:28.431,144848.091,0x8A,0x00,True,4,3.15,3.81,-0.51
08:48:58.461,08:48:58.461,144878.121,0x8A,0x00,True,4,3.17,3.77,-0.45
08:49:28.431,08:49:28.431,144908.091,0x8A,0x00,True,4,3.17,3.81,-0.48
08:49:58.458,08:49:58.458,144938.118,0x8A,0x00,True,4,3.18,3.79,-0.42
08:50:28.471,08:50:28.471,144968.131,0x8A,0x00,True,4,3.16,3.8,-0.52
08:50:58.475,08:50:58.475,144998.135,0x8A,0x00,True,4,3.16,3.8,-0.49
08:51:28.473,08:51:28.473,145028.133,0x8A,0x00,True,4,3.13,3.81,-0.44
08:51:58.459,08:51:58.459,145058.119,0x8A,0x00,True,4,3.17,3.79,-0.43
08:52:28.485,08:52:28.485,145088.145,0x8A,0x00,True,4,3.14,3.82,-0.52
08:52:58.459,08:52:58.459,145118.119,0x8A,0x00,True,4,3.12,3.81,-0.54
08:53:28.479,08:53:28.479,145148.139,0x8A,0x00,True,4,3.13,3.81,-0.48
08:53:58.499,08:53:58.499,145178.159,0x8A,0x00,True,4,3.14,3.8,-0.46
08:54:28.471,08:54:28.471,145208.131,0x8A,0x00,True,4,3.18,3.81,-0.48
08:54:58.498,08:54:58.498,145238.158,0x8A,0x00,True,4,3.17,3.8,-0.46
08:55:28.507,08:55:28.507,145268.167,0x8A,0x00,True,4,3.16,3.77,-0.52
08:55:58.487,08:55:58.487,145298.147,0x8A,0x00,True,4,3.16,3.75,-0.49
08:56:28.479,08:56:28.479,145328.139,0x8A,0x00,True,4,3.14,3.82,-0.47
08:56:58.471,08:56:58.471,145358.131,0x8A,0x00,True,4,3.16,3.75,-0.48
08:57:28.471,08:57:28.471,145388.131,0x8A,0x00,True,4,3.13,3.78,-0.52
08:57:58.499,08:57:58.499,145418.159,0x8A,0x00,True,4,3.17,3.8,-0.48
08:58:28.498,08:58:28.498,145448.158,0x8A,0x00,True,4,3.17,3.79,-0.49
08:58:58.512,08:58:58.512,145478.172,0x8A,0x00,True,4,3.12,3.76,-0.47
08:59:28.510,08:59:28.510,145508.17,0x8A,0x00,True,4,3.2,3.78,-0.43
08:59:58.510,08:59:58.510,145538.17,0x8A,0x00,True,4,3.19,3.81,-0.44
09:00:28.519,09:00:28.519,145568.179,0x8A,0x00,True,5,3.2,3.83,-0.45
09:00:58.506,09:00:58.506,145598.166,0x8A,0x00,True,5,3.23,3.83,-0.41
09:01:28.510,09:01:28.510,145628.17,0x8A,0x00,True,5,3.18,3.84,-0.41
09:01:58.538,09:01:58.538,145658.198,0x8A,0x00,True,4,3.18,3.83,-0.39
09:02:28.510,09:02:28.510,145688.17,0x8A,0x00,True,5,3.18,3.84,-0.41
09:02:58.547,09:02:58.547,145718.207,0x8A,0x00,True,4,3.15,3.84,-0.47
09:03:28.510,09:03:28.510,145748.17,0x8A,0x00,True,5,3.19,3.83,-0.4
09:03:58.538,09:03:58.538,145778.198,0x8A,0x00,True,5,3.2,3.85,-0.41
09:04:28.512,09:04:28.512,145808.172,0x8A,0x00,True,5,3.19,3.85,-0.45
09:04:58.543,09:04:58.543,145838.203,0x8A,0x00,True,5,3.2,3.86,-0.42
09:05:28.510,09:05:28.510,145868.17,0x8A,0x00,True,5,3.2,3.81,-0.43
09:05:58.511,09:05:58.511,145898.171,0x8A,0x00,True,5,3.2,3.82,-0.39
09:06:28.510,09:06:28.510,145928.17,0x8A,0x00,True,5,3.18,3.87,-0.46
09:06:58.555,09:06:58.555,145958.215,0x8A,0x00,True,4,3.19,3.81,-0.39
09:07:28.510,09:07:28.510,145988.17,0x8A,0x00,True,5,3.21,3.87,-0.44
