时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,Roll,Pitch,Yaw,MagDisturb,Temp
03:44:13.298,03:44:13.298,40192.958,0x82,0x00,True,2.12,-4.4,99.21,0,39.29
03:44:43.303,03:44:43.303,40222.963,0x82,0x00,True,2.11,-4.38,99.19,0,39.33
03:45:13.277,03:45:13.277,40252.937,0x82,0x00,True,2.11,-4.38,99.2,0,39.35
03:45:43.282,03:45:43.282,40282.942,0x82,0x00,True,2.11,-4.36,99.21,0,39.25
03:46:13.277,03:46:13.277,40312.937,0x82,0x00,True,2.1,-4.35,99.18,0,39.32
03:46:43.258,03:46:43.258,40342.918,0x82,0x00,True,2.1,-4.35,99.15,0,39.25
03:47:13.258,03:47:13.258,40372.918,0x82,0x00,True,2.12,-4.37,99.18,0,39.33
03:47:43.263,03:47:43.263,40402.923,0x82,0x00,True,2.1,-4.36,99.22,0,39.32
03:48:13.248,03:48:13.248,40432.908,0x82,0x00,True,2.11,-4.37,99.16,0,39.35
03:48:43.228,03:48:43.228,40462.888,0x82,0x00,True,2.12,-4.35,99.17,0,39.33
03:49:13.223,03:49:13.223,40492.883,0x82,0x00,True,2.11,-4.38,99.15,0,39.29
03:49:43.218,03:49:43.218,40522.878,0x82,0x00,True,2.11,-4.37,99.16,0,39.34
03:50:13.207,03:50:13.207,40552.867,0x82,0x00,True,2.11,-4.35,99.15,0,39.3
03:50:43.213,03:50:43.213,40582.873,0x82,0x00,True,2.12,-4.34,99.16,0,39.32
03:51:13.208,03:51:13.208,40612.868,0x82,0x00,True,2.12,-4.35,99.16,0,39.31
03:51:43.206,03:51:43.206,40642.866,0x82,0x00,True,2.11,-4.35,99.2,0,39.34
03:52:13.192,03:52:13.192,40672.852,0x82,0x00,True,2.11,-4.36,99.16,0,39.31
03:52:43.178,03:52:43.178,40702.838,0x82,0x00,True,2.13,-4.35,99.23,0,39.33
03:53:13.163,03:53:13.163,40732.823,0x82,0x00,True,2.12,-4.37,99.23,0,39.31
03:53:43.173,03:53:43.173,40762.833,0x82,0x00,True,2.11,-4.36,99.21,0,39.34
03:54:13.157,03:54:13.157,40792.817,0x82,0x00,True,2.11,-4.35,99.21,0,39.36
03:54:43.152,03:54:43.152,40822.812,0x82,0x00,True,2.1,-4.36,99.2,0,39.37
03:55:13.143,03:55:13.143,40852.803,0x82,0x00,True,2.11,-4.38,99.2,0,39.34
03:55:43.128,03:55:43.128,40882.788,0x82,0x00,True,2.11,-4.35,99.18,0,39.4
03:56:13.133,03:56:13.133,40912.793,0x82,0x00,True,2.1,-4.36,99.21,0,39.37
03:56:43.127,03:56:43.127,40942.787,0x82,0x00,True,2.12,-4.36,99.24,0,39.43
03:57:13.118,03:57:13.118,40972.778,0x82,0x00,True,2.11,-4.37,99.25,0,39.4
03:57:43.113,03:57:43.113,41002.773,0x82,0x00,True,2.11,-4.36,99.23,0,39.43
03:58:13.098,03:58:13.098,41032.758,0x82,0x00,True,2.11,-4.36,99.21,0,39.43
03:58:43.098,03:58:43.098,41062.758,0x82,0x00,True,2.1,-4.38,99.22,0,39.51
03:59:13.083,03:59:13.083,41092.743,0x82,0x00,True,2.11,-4.36,99.21,0,39.4
03:59:43.072,03:59:43.072,41122.732,0x82,0x00,True,2.11,-4.36,99.22,0,39.47
04:00:13.072,04:00:13.072,41152.732,0x82,0x00,True,2.11,-4.34,99.26,0,39.47
04:00:43.070,04:00:43.070,41182.73,0x82,0x00,True,2.11,-4.37,99.26,0,39.49
04:01:13.068,04:01:13.068,41212.728,0x82,0x00,True,2.1,-4.38,99.22,0,39.45
04:01:43.065,04:01:43.065,41242.725,0x82,0x00,True,2.12,-4.36,99.24,0,39.43
04:02:13.053,04:02:13.053,41272.713,0x82,0x00,True,2.1,-4.38,99.25,0,39.43
04:02:43.048,04:02:43.048,41302.708,0x82,0x00,True,2.12,-4.37,99.23,0,39.45
04:03:13.027,04:03:13.027,41332.687,0x82,0x00,True,2.11,-4.37,99.25,0,39.37
04:03:43.046,04:03:43.046,41362.706,0x82,0x00,True,2.12,-4.37,99.23,0,39.41
04:04:13.022,04:04:13.022,41392.682,0x82,0x00,True,2.11,-4.37,99.24,0,39.47
04:04:43.022,04:04:43.022,41422.682,0x82,0x00,True,2.11,-4.36,99.26,0,39.37
04:05:13.018,04:05:13.018,41452.678,0x82,0x00,True,2.11,-4.36,99.25,0,39.37
04:05:43.008,04:05:43.008,41482.668,0x82,0x00,True,2.11,-4.35,99.24,0,39.36
04:06:12.998,04:06:12.998,41512.658,0x82,0x00,True,2.11,-4.36,99.18,0,39.38
04:06:42.998,04:06:42.998,41542.658,0x82,0x00,True,2.11,-4.36,99.23,0,39.36
04:07:12.978,04:07:12.978,41572.638,0x82,0x00,True,2.12,-4.37,99.21,0,39.31
04:07:42.982,04:07:42.982,41602.642,0x82,0x00,True,2.12,-4.36,99.19,0,39.33
04:08:12.963,04:08:12.963,41632.623,0x82,0x00,True,2.1,-4.37,99.18,0,39.34
04:08:42.968,04:08:42.968,41662.628,0x82,0x00,True,2.12,-4.37,99.19,0,39.32
04:09:12.963,04:09:12.963,41692.623,0x82,0x00,True,2.12,-4.38,99.15,0,39.33
04:09:42.966,04:09:42.966,41722.626,0x82,0x00,True,2.11,-4.35,99.16,0,39.22
04:10:12.947,04:10:12.947,41752.607,0x82,0x00,True,2.12,-4.38,99.16,0,39.29
04:10:42.942,04:10:42.942,41782.602,0x82,0x00,True,2.12,-4.35,99.16,0,39.3
04:11:12.933,04:11:12.933,41812.593,0x82,0x00,True,2.12,-4.38,99.16,0,39.24
04:11:42.913,04:11:42.913,41842.573,0x82,0x00,True,2.12,-4.37,99.14,0,39.25
04:12:12.907,04:12:12.907,41872.567,0x82,0x00,True,2.12,-4.37,99.14,0,39.28
04:12:42.902,04:12:42.902,41902.562,0x82,0x00,True,2.11,-4.37,99.13,0,39.25
04:13:12.903,04:13:12.903,41932.563,0x82,0x00,True,2.11,-4.36,99.14,0,39.24
04:13:42.893,04:13:42.893,41962.553,0x82,0x00,True,2.11,-4.36,99.13,0,39.31
04:14:12.888,04:14:12.888,41992.548,0x82,0x00,True,2.12,-4.38,99.17,0,39.31
04:14:42.883,04:14:42.883,42022.543,0x82,0x00,True,2.12,-4.36,99.15,0,39.3
04:15:12.868,04:15:12.868,42052.528,0x82,0x00,True,2.11,-4.35,99.14,0,39.31
04:15:42.862,04:15:42.862,42082.522,0x82,0x00,True,2.11,-4.36,99.18,0,39.3
04:16:12.857,04:16:12.857,42112.517,0x82,0x00,True,2.12,-4.36,99.19,0,39.32
04:16:42.848,04:16:42.848,42142.508,0x82,0x00,True,2.11,-4.35,99.21,0,39.36
04:17:12.833,04:17:12.833,42172.493,0x82,0x00,True,2.11,-4.36,99.21,0,39.25
04:17:42.823,04:17:42.823,42202.483,0x82,0x00,True,2.11,-4.36,99.23,0,39.31
04:18:12.817,04:18:12.817,42232.477,0x82,0x00,True,2.12,-4.35,99.23,0,39.32
04:18:42.822,04:18:42.822,42262.482,0x82,0x00,True,2.12,-4.36,99.22,0,39.31
04:19:12.812,04:19:12.812,42292.472,0x82,0x00,True,2.12,-4.36,99.26,0,39.33
04:19:42.808,04:19:42.808,42322.468,0x82,0x00,True,2.12,-4.36,99.23,0,39.29
04:20:12.803,04:20:12.803,42352.463,0x82,0x00,True,2.1,-4.37,99.21,0,39.28
04:20:42.798,04:20:42.798,42382.458,0x82,0x00,True,2.11,-4.37,99.17,0,39.33
04:21:12.792,04:21:12.792,42412.452,0x82,0x00,True,2.12,-4.34,99.22,0,39.22
04:21:42.772,04:21:42.772,42442.432,0x82,0x00,True,2.11,-4.35,99.2,0,39.25
04:22:12.777,04:22:12.777,42472.437,0x82,0x00,True,2.11,-4.36,99.16,0,39.32
04:22:42.758,04:22:42.758,42502.418,0x82,0x00,True,2.12,-4.35,99.16,0,39.24
04:23:12.763,04:23:12.763,42532.423,0x82,0x00,True,2.11,-4.37,99.17,0,39.23
04:23:42.747,04:23:42.747,42562.407,0x82,0x00,True,2.13,-4.35,99.2,0,39.28
04:24:12.752,04:24:12.752,42592.412,0x82,0x00,True,2.11,-4.37,99.19,0,39.25
04:24:42.742,04:24:42.742,42622.402,0x82,0x00,True,2.1,-4.37,99.2,0,39.23
04:25:12.743,04:25:12.743,42652.403,0x82,0x00,True,2.12,-4.38,99.17,0,39.25
04:25:42.746,04:25:42.746,42682.406,0x82,0x00,True,2.11,-4.35,99.15,0,39.24
04:26:12.728,04:26:12.728,42712.388,0x82,0x00,True,2.11,-4.36,99.14,0,39.17
04:26:42.723,04:26:42.723,42742.383,0x82,0x00,True,2.11,-4.37,99.15,0,39.22
04:27:12.718,04:27:12.718,42772.378,0x82,0x00,True,2.11,-4.36,99.16,0,39.23
04:27:42.708,04:27:42.708,42802.368,0x82,0x00,True,2.1,-4.37,99.15,0,39.27
04:28:12.703,04:28:12.703,42832.363,0x82,0x00,True,2.11,-4.36,99.14,0,39.17
04:28:42.692,04:28:42.692,42862.352,0x82,0x00,True,2.11,-4.35,99.14,0,39.27
04:29:12.678,04:29:12.678,42892.338,0x82,0x00,True,2.12,-4.35,99.17,0,39.22
04:29:42.673,04:29:42.673,42922.333,0x82,0x00,True,2.1,-4.36,99.17,0,39.26
04:30:12.662,04:30:12.662,42952.322,0x82,0x00,True,2.11,-4.37,99.16,0,39.26
04:30:42.663,04:30:42.663,42982.323,0x82,0x00,True,2.12,-4.36,99.18,0,39.27
04:31:12.653,04:31:12.653,43012.313,0x82,0x00,True,2.12,-4.36,99.18,0,39.25
04:31:42.647,04:31:42.647,43042.307,0x82,0x00,True,2.1,-4.38,99.18,0,39.23
04:32:12.638,04:32:12.638,43072.298,0x82,0x00,True,2.11,-4.38,99.13,0,39.22
04:32:42.628,04:32:42.628,43102.288,0x82,0x00,True,2.12,-4.36,99.17,0,39.25
04:33:12.623,04:33:12.623,43132.283,0x82,0x00,True,2.1,-4.36,99.2,0,39.23
04:33:42.603,04:33:42.603,43162.263,0x82,0x00,True,2.11,-4.36,99.19,0,39.28
04:34:12.608,04:34:12.608,43192.268,0x82,0x00,True,2.11,-4.38,99.19,0,39.34
04:34:42.588,04:34:42.588,43222.248,0x82,0x00,True,2.1,-4.35,99.22,0,39.28
04:35:12.588,04:35:12.588,43252.248,0x82,0x00,True,2.11,-4.36,99.22,0,39.32
04:35:42.577,04:35:42.577,43282.237,0x82,0x00,True,2.11,-4.36,99.21,0,39.28
04:36:12.612,04:36:12.612,43312.272,0x82,0x00,True,2.11,-4.34,99.26,0,39.22
04:36:42.581,04:36:42.581,43342.241,0x82,0x00,True,2.12,-4.36,99.25,0,39.28
04:37:12.568,04:37:12.568,43372.228,0x82,0x00,True,2.12,-4.36,99.26,0,39.31
04:37:42.567,04:37:42.567,43402.227,0x82,0x00,True,2.11,-4.38,99.24,0,39.27
04:38:12.559,04:38:12.559,43432.219,0x82,0x00,True,2.11,-4.37,99.23,0,39.29
04:38:42.538,04:38:42.538,43462.198,0x82,0x00,True,2.11,-4.35,99.24,0,39.23
04:39:12.543,04:39:12.543,43492.203,0x82,0x00,True,2.11,-4.37,99.26,0,39.22
04:39:42.543,04:39:42.543,43522.203,0x82,0x00,True,2.1,-4.34,99.25,0,39.25
04:40:12.518,04:40:12.518,43552.178,0x82,0x00,True,2.1,-4.37,99.25,0,39.19
04:40:42.513,04:40:42.513,43582.173,0x82,0x00,True,2.11,-4.35,99.24,0,39.23
04:41:12.508,04:41:12.508,43612.168,0x82,0x00,True,2.11,-4.35,99.22,0,39.22
04:41:42.502,04:41:42.502,43642.162,0x82,0x00,True,2.11,-4.36,99.2,0,39.19
04:42:12.503,04:42:12.503,43672.163,0x82,0x00,True,2.11,-4.36,99.21,0,39.21
04:42:42.498,04:42:42.498,43702.158,0x82,0x00,True,2.12,-4.35,99.22,0,39.16
04:43:12.492,04:43:12.492,43732.152,0x82,0x00,True,2.11,-4.36,99.19,0,39.22
04:43:42.488,04:43:42.488,43762.148,0x82,0x00,True,2.13,-4.37,99.18,0,39.18
04:44:12.473,04:44:12.473,43792.133,0x82,0x00,True,2.11,-4.34,99.18,0,39.16
04:44:42.468,04:44:42.468,43822.128,0x82,0x00,True,2.11,-4.36,99.18,0,39.16
04:45:12.462,04:45:12.462,43852.122,0x82,0x00,True,2.12,-4.38,99.16,0,39.16
04:45:42.442,04:45:42.442,43882.102,0x82,0x00,True,2.1,-4.37,99.16,0,39.25
04:46:12.433,04:46:12.433,43912.093,0x82,0x00,True,2.11,-4.38,99.18,0,39.22
04:46:42.428,04:46:42.428,43942.088,0x82,0x00,True,2.11,-4.37,99.16,0,39.16
04:47:12.433,04:47:12.433,43972.093,0x82,0x00,True,2.12,-4.37,99.19,0,39.14
04:47:42.445,04:47:42.445,44002.105,0x82,0x00,True,2.11,-4.34,99.19,0,39.17
04:48:12.417,04:48:12.417,44032.077,0x82,0x00,True,2.1,-4.38,99.16,0,39.09
04:48:42.414,04:48:42.414,44062.074,0x82,0x00,True,2.1,-4.36,99.15,0,39.17
04:49:12.402,04:49:12.402,44092.062,0x82,0x00,True,2.11,-4.35,99.18,0,39.21
04:49:42.377,04:49:42.377,44122.037,0x82,0x00,True,2.11,-4.35,99.13,0,39.15
04:50:12.378,04:50:12.378,44152.038,0x82,0x00,True,2.11,-4.36,99.14,0,39.13
04:50:42.373,04:50:42.373,44182.033,0x82,0x00,True,2.12,-4.37,99.15,0,39.18
04:51:12.353,04:51:12.353,44212.013,0x82,0x00,True,2.11,-4.34,99.1,0,39.13
04:51:42.343,04:51:42.343,44242.003,0x82,0x00,True,2.11,-4.35,99.12,0,39.19
04:52:12.342,04:52:12.342,44272.002,0x82,0x00,True,2.11,-4.38,99.1,0,39.1
04:52:42.328,04:52:42.328,44301.988,0x82,0x00,True,2.11,-4.36,99.09,0,39.13
04:53:12.328,04:53:12.328,44331.988,0x82,0x00,True,2.12,-4.35,99.13,0,39.14
04:53:42.312,04:53:42.312,44361.972,0x82,0x00,True,2.11,-4.37,99.09,0,39.13
04:54:12.308,04:54:12.308,44391.968,0x82,0x00,True,2.11,-4.37,99.08,0,39.09
04:54:42.283,04:54:42.283,44421.943,0x82,0x00,True,2.11,-4.36,99.08,0,39.03
04:55:12.277,04:55:12.277,44451.937,0x82,0x00,True,2.11,-4.36,99.12,0,39.11
04:55:42.268,04:55:42.268,44481.928,0x82,0x00,True,2.12,-4.36,99.06,0,39.08
04:56:12.277,04:56:12.277,44511.937,0x82,0x00,True,2.12,-4.36,99.09,0,39.08
04:56:42.263,04:56:42.263,44541.923,0x82,0x00,True,2.12,-4.36,99.1,0,39.12
04:57:12.258,04:57:12.258,44571.918,0x82,0x00,True,2.1,-4.36,99.06,0,39.07
04:57:42.261,04:57:42.261,44601.921,0x82,0x00,True,2.1,-4.35,99.08,0,39.01
04:58:12.242,04:58:12.242,44631.902,0x82,0x00,True,2.11,-4.34,99.08,0,39.09
04:58:42.232,04:58:42.232,44661.892,0x82,0x00,True,2.12,-4.36,99.08,0,39.08
04:59:12.228,04:59:12.228,44691.888,0x82,0x00,True,2.1,-4.36,99.08,0,39.06
04:59:42.223,04:59:42.223,44721.883,0x82,0x00,True,2.12,-4.36,99.13,0,39.1
05:00:12.223,05:00:12.223,44751.883,0x82,0x00,True,2.1,-4.35,99.14,0,39.14
05:00:42.213,05:00:42.213,44781.873,0x82,0x00,True,2.11,-4.37,99.14,0,39.19
05:01:12.198,05:01:12.198,44811.858,0x82,0x00,True,2.11,-4.37,99.17,0,39.18
05:01:42.192,05:01:42.192,44841.852,0x82,0x00,True,2.11,-4.39,99.16,0,39.17
05:02:12.183,05:02:12.183,44871.843,0x82,0x00,True,2.12,-4.39,99.2,0,39.19
05:02:42.183,05:02:42.183,44901.843,0x82,0x00,True,2.11,-4.38,99.21,0,39.28
05:03:12.181,05:03:12.181,44931.841,0x82,0x00,True,2.11,-4.4,99.2,0,39.21
05:03:42.168,05:03:42.168,44961.828,0x82,0x00,True,2.11,-4.39,99.22,0,39.22
05:04:12.162,05:04:12.162,44991.822,0x82,0x00,True,2.11,-4.4,99.25,0,39.3
05:04:42.152,05:04:42.152,45021.812,0x82,0x00,True,2.11,-4.39,99.26,0,39.34
05:05:12.147,05:05:12.147,45051.807,0x82,0x00,True,2.11,-4.39,99.27,0,39.32
05:05:42.143,05:05:42.143,45081.803,0x82,0x00,True,2.11,-4.4,99.3,0,39.28
05:06:12.138,05:06:12.138,45111.798,0x82,0x00,True,2.1,-4.39,99.25,0,39.34
05:06:42.113,05:06:42.113,45141.773,0x82,0x00,True,2.11,-4.39,99.28,0,39.4
05:07:12.117,05:07:12.117,45171.777,0x82,0x00,True,2.11,-4.4,99.27,0,39.39
05:07:42.098,05:07:42.098,45201.758,0x82,0x00,True,2.1,-4.39,99.24,0,39.45
05:08:12.103,05:08:12.103,45231.763,0x82,0x00,True,2.11,-4.39,99.28,0,39.41
05:08:42.103,05:08:42.103,45261.763,0x82,0x00,True,2.11,-4.4,99.28,0,39.39
05:09:12.101,05:09:12.101,45291.761,0x82,0x00,True,2.1,-4.39,99.29,0,39.5
05:09:42.072,05:09:42.072,45321.732,0x82,0x00,True,2.1,-4.4,99.32,0,39.45
05:10:12.077,05:10:12.077,45351.737,0x82,0x00,True,2.1,-4.39,99.31,0,39.44
05:10:42.067,05:10:42.067,45381.727,0x82,0x00,True,2.11,-4.38,99.3,0,39.5
05:11:12.062,05:11:12.062,45411.722,0x82,0x00,True,2.11,-4.39,99.32,0,39.45
05:11:42.043,05:11:42.043,45441.703,0x82,0x00,True,2.1,-4.38,99.33,0,39.5
05:12:12.032,05:12:12.032,45471.692,0x82,0x00,True,2.11,-4.39,99.37,0,39.46
05:12:42.042,05:12:42.042,45501.702,0x82,0x00,True,2.11,-4.39,99.37,0,39.5
05:13:12.022,05:13:12.022,45531.682,0x82,0x00,True,2.11,-4.39,99.41,0,39.4
05:13:42.022,05:13:42.022,45561.682,0x82,0x00,True,2.12,-4.4,99.39,0,39.42
05:14:12.018,05:14:12.018,45591.678,0x82,0x00,True,2.11,-4.38,99.44,0,39.43
05:14:42.018,05:14:42.018,45621.678,0x82,0x00,True,2.11,-4.38,99.41,0,39.54
05:15:12.021,05:15:12.021,45651.681,0x82,0x00,True,2.1,-4.39,99.39,0,39.54
05:15:42.008,05:15:42.008,45681.668,0x82,0x00,True,2.1,-4.39,99.42,0,39.59
05:16:12.002,05:16:12.002,45711.662,0x82,0x00,True,2.1,-4.37,99.4,0,39.47
05:16:41.998,05:16:41.998,45741.658,0x82,0x00,True,2.12,-4.35,99.41,0,39.5
05:17:12.003,05:17:12.003,45771.663,0x82,0x00,True,2.1,-4.34,99.42,0,39.53
05:17:41.993,05:17:41.993,45801.653,0x82,0x00,True,2.1,-4.35,99.44,0,39.52
05:18:11.992,05:18:11.992,45831.652,0x82,0x00,True,2.11,-4.34,99.42,0,39.58
05:18:41.973,05:18:41.973,45861.633,0x82,0x00,True,2.1,-4.34,99.41,0,39.59
05:19:11.973,05:19:11.973,45891.633,0x82,0x00,True,2.11,-4.35,99.43,0,39.51
05:19:41.958,05:19:41.958,45921.618,0x82,0x00,True,2.11,-4.35,99.43,0,39.6
05:20:11.963,05:20:11.963,45951.623,0x82,0x00,True,2.1,-4.36,99.45,0,39.68
05:20:41.947,05:20:41.947,45981.607,0x82,0x00,True,2.11,-4.36,99.47,0,39.7
05:21:11.942,05:21:11.942,46011.602,0x82,0x00,True,2.11,-4.35,99.45,0,39.7
05:21:41.943,05:21:41.943,46041.603,0x82,0x00,True,2.1,-4.36,99.47,0,39.66
05:22:11.942,05:22:11.942,46071.602,0x82,0x00,True,2.11,-4.34,99.46,0,39.59
05:22:41.943,05:22:41.943,46101.603,0x82,0x00,True,2.11,-4.32,99.48,0,39.61
05:23:11.933,05:23:11.933,46131.593,0x82,0x00,True,2.12,-4.35,99.46,0,39.64
05:23:41.922,05:23:41.922,46161.582,0x82,0x00,True,2.12,-4.34,99.46,0,39.62
05:24:11.922,05:24:11.922,46191.582,0x82,0x00,True,2.09,-4.35,99.48,0,39.63
05:24:41.908,05:24:41.908,46221.568,0x82,0x00,True,2.11,-4.34,99.51,0,39.61
05:25:11.907,05:25:11.907,46251.567,0x82,0x00,True,2.11,-4.35,99.5,0,39.62
05:25:41.893,05:25:41.893,46281.553,0x82,0x00,True,2.11,-4.35,99.46,0,39.51
05:26:11.877,05:26:11.877,46311.537,0x82,0x00,True,2.11,-4.35,99.44,0,39.53
05:26:41.882,05:26:41.882,46341.542,0x82,0x00,True,2.12,-4.36,99.43,0,39.47
05:27:11.857,05:27:11.857,46371.517,0x82,0x00,True,2.1,-4.34,99.4,0,39.52
05:27:41.853,05:27:41.853,46401.513,0x82,0x00,True,2.11,-4.36,99.4,0,39.48
05:28:11.865,05:28:11.865,46431.525,0x82,0x00,True,2.11,-4.35,99.38,0,39.5
05:28:41.865,05:28:41.865,46461.525,0x82,0x00,True,2.1,-4.35,99.36,0,39.44
05:29:11.848,05:29:11.848,46491.508,0x82,0x00,True,2.11,-4.35,99.34,0,39.44
05:29:41.848,05:29:41.848,46521.508,0x82,0x00,True,2.12,-4.32,99.36,0,39.5
05:30:11.827,05:30:11.827,46551.487,0x82,0x00,True,2.11,-4.35,99.36,0,39.34
05:30:41.833,05:30:41.833,46581.493,0x82,0x00,True,2.11,-4.36,99.34,0,39.38
05:31:11.823,05:31:11.823,46611.483,0x82,0x00,True,2.11,-4.36,99.35,0,39.37
05:31:41.811,05:31:41.811,46641.471,0x82,0x00,True,2.12,-4.35,99.35,0,39.39
05:32:11.798,05:32:11.798,46671.458,0x82,0x00,True,2.12,-4.34,99.38,0,39.3
05:32:41.788,05:32:41.788,46701.448,0x82,0x00,True,2.12,-4.36,99.31,0,39.32
05:33:11.788,05:33:11.788,46731.448,0x82,0x00,True,2.11,-4.35,99.28,0,39.32
05:33:41.783,05:33:41.783,46761.443,0x82,0x00,True,2.11,-4.37,99.26,0,39.34
05:34:11.772,05:34:11.772,46791.432,0x82,0x00,True,2.11,-4.35,99.26,0,39.26
05:34:41.763,05:34:41.763,46821.423,0x82,0x00,True,2.11,-4.36,99.26,0,39.22
05:35:11.752,05:35:11.752,46851.412,0x82,0x00,True,2.1,-4.35,99.25,0,39.22
05:35:41.753,05:35:41.753,46881.413,0x82,0x00,True,2.11,-4.36,99.25,0,39.25
05:36:11.737,05:36:11.737,46911.397,0x82,0x00,True,2.11,-4.37,99.24,0,39.23
05:36:41.728,05:36:41.728,46941.388,0x82,0x00,True,2.11,-4.36,99.27,0,39.25
05:37:11.713,05:37:11.713,46971.373,0x82,0x00,True,2.1,-4.34,99.22,0,39.25
05:37:41.708,05:37:41.708,47001.368,0x82,0x00,True,2.11,-4.36,99.23,0,39.21
05:38:11.702,05:38:11.702,47031.362,0x82,0x00,True,2.1,-4.36,99.23,0,39.22
05:38:41.683,05:38:41.683,47061.343,0x82,0x00,True,2.1,-4.35,99.26,0,39.21
05:39:11.683,05:39:11.683,47091.343,0x82,0x00,True,2.1,-4.37,99.24,0,39.19
05:39:41.658,05:39:41.658,47121.318,0x82,0x00,True,2.11,-4.36,99.25,0,39.23
05:40:11.668,05:40:11.668,47151.328,0x82,0x00,True,2.1,-4.34,99.29,0,39.29
05:40:41.658,05:40:41.658,47181.318,0x82,0x00,True,2.1,-4.37,99.28,0,39.34
05:41:11.647,05:41:11.647,47211.307,0x82,0x00,True,2.1,-4.36,99.32,0,39.22
05:41:41.627,05:41:41.627,47241.287,0x82,0x00,True,2.1,-4.34,99.32,0,39.28
05:42:11.633,05:42:11.633,47271.293,0x82,0x00,True,2.11,-4.35,99.32,0,39.4
05:42:41.617,05:42:41.617,47301.277,0x82,0x00,True,2.12,-4.35,99.33,0,39.35
05:43:11.625,05:43:11.625,47331.285,0x82,0x00,True,2.1,-4.36,99.35,0,39.37
05:43:41.598,05:43:41.598,47361.258,0x82,0x00,True,2.1,-4.35,99.33,0,39.35
05:44:11.598,05:44:11.598,47391.258,0x82,0x00,True,2.1,-4.35,99.34,0,39.4
05:44:41.588,05:44:41.588,47421.248,0x82,0x00,True,2.11,-4.35,99.37,0,39.43
05:45:11.587,05:45:11.587,47451.247,0x82,0x00,True,2.11,-4.35,99.36,0,39.4
05:45:41.577,05:45:41.577,47481.237,0x82,0x00,True,2.1,-4.34,99.39,0,39.42
05:46:11.558,05:46:11.558,47511.218,0x82,0x00,True,2.09,-4.35,99.41,0,39.38
05:46:41.553,05:46:41.553,47541.213,0x82,0x00,True,2.1,-4.35,99.44,0,39.5
05:47:11.542,05:47:11.542,47571.202,0x82,0x00,True,2.09,-4.35,99.42,0,39.5
05:47:41.552,05:47:41.552,47601.212,0x82,0x00,True,2.11,-4.35,99.39,0,39.53
05:48:11.537,05:48:11.537,47631.197,0x82,0x00,True,2.11,-4.34,99.4,0,39.59
05:48:41.527,05:48:41.527,47661.187,0x82,0x00,True,2.1,-4.35,99.42,0,39.6
05:49:11.518,05:49:11.518,47691.178,0x82,0x00,True,2.11,-4.34,99.44,0,39.63
05:49:41.513,05:49:41.513,47721.173,0x82,0x00,True,2.1,-4.35,99.43,0,39.65
05:50:11.503,05:50:11.503,47751.163,0x82,0x00,True,2.1,-4.35,99.42,0,39.67
05:50:41.498,05:50:41.498,47781.158,0x82,0x00,True,2.1,-4.34,99.47,0,39.71
05:51:11.491,05:51:11.491,47811.151,0x82,0x00,True,2.09,-4.34,99.49,0,39.7
05:51:41.473,05:51:41.473,47841.133,0x82,0x00,True,2.1,-4.36,99.5,0,39.79
05:52:11.473,05:52:11.473,47871.133,0x82,0x00,True,2.1,-4.33,99.52,0,39.75
05:52:41.458,05:52:41.458,47901.118,0x82,0x00,True,2.1,-4.35,99.52,0,39.79
05:53:11.467,05:53:11.467,47931.127,0x82,0x00,True,2.1,-4.34,99.52,0,39.8
05:53:41.452,05:53:41.452,47961.112,0x82,0x00,True,2.09,-4.36,99.55,0,39.86
05:54:11.447,05:54:11.447,47991.107,0x82,0x00,True,2.1,-4.33,99.57,0,39.85
05:54:41.437,05:54:41.437,48021.097,0x82,0x00,True,2.1,-4.33,99.54,0,39.86
05:55:11.433,05:55:11.433,48051.093,0x82,0x00,True,2.1,-4.34,99.59,0,39.88
05:55:41.428,05:55:41.428,48081.088,0x82,0x00,True,2.09,-4.33,99.57,0,39.87
05:56:11.408,05:56:11.408,48111.068,0x82,0x00,True,2.1,-4.34,99.6,0,39.93
05:56:41.407,05:56:41.407,48141.067,0x82,0x00,True,2.12,-4.34,99.59,0,39.88
05:57:11.393,05:57:11.393,48171.053,0x82,0x00,True,2.11,-4.33,99.6,0,39.92
05:57:41.382,05:57:41.382,48201.042,0x82,0x00,True,2.11,-4.33,99.58,0,39.93
05:58:11.378,05:58:11.378,48231.038,0x82,0x00,True,2.11,-4.32,99.64,0,39.9
05:58:41.378,05:58:41.378,48261.038,0x82,0x00,True,2.08,-4.34,99.64,0,39.94
05:59:11.383,05:59:11.383,48291.043,0x82,0x00,True,2.1,-4.35,99.6,0,39.96
05:59:41.372,05:59:41.372,48321.032,0x82,0x00,True,2.1,-4.34,99.59,0,39.96
06:00:11.368,06:00:11.368,48351.028,0x82,0x00,True,2.09,-4.33,99.58,0,39.97
06:00:41.353,06:00:41.353,48381.013,0x82,0x00,True,2.1,-4.35,99.6,0,40.02
06:01:11.357,06:01:11.357,48411.017,0x82,0x00,True,2.09,-4.33,99.62,0,40.04
06:01:41.353,06:01:41.353,48441.013,0x82,0x00,True,2.1,-4.36,99.61,0,40.0
06:02:11.354,06:02:11.354,48471.014,0x82,0x00,True,2.1,-4.34,99.59,0,40.11
06:02:41.343,06:02:41.343,48501.003,0x82,0x00,True,2.08,-4.33,99.62,0,40.03
